7500,0.00111700,BucketSort,Nao,100,1,2
7500,0.00115400,BucketSort,Nao,1000,1,2
7500,0.01739200,BucketSort,Sim,10,16,2
7500,0.00255800,BucketSort,Sim,100,16,2
7500,0.00210700,BucketSort,Sim,1000,16,2
10000,0.11594600,Insertion Sort,Nao,0,1,2
10000,0.02357900,Insertion Sort,Sim,0,16,2
10000,0.01178200,BucketSort,Nao,10,1,2
10000,0.00174200,BucketSort,Nao,100,1,2
10000,0.00138100,BucketSort,Nao,1000,1,2
10000,0.03528700,BucketSort,Sim,10,16,2
10000,0.00495100,BucketSort,Sim,100,16,2
10000,0.00246400,BucketSort,Sim,1000,16,2
15000,0.26144500,Insertion Sort,Nao,0,1,2
15000,0.06380200,Insertion Sort,Sim,0,16,2
15000,0.02564200,BucketSort,Nao,10,1,2
15000,0.00330400,BucketSort,Nao,100,1,2
15000,0.00180400,BucketSort,Nao,1000,1,2
15000,0.07817500,BucketSort,Sim,10,16,2
15000,0.00859700,BucketSort,Sim,100,16,2
15000,0.00309100,BucketSort,Sim,1000,16,2
30000,1.02587200,Insertion Sort,Nao,0,1,2
30000,0.26284300,Insertion Sort,Sim,0,16,2
30000,0.09928300,BucketSort,Nao,10,1,2
30000,0.01131900,BucketSort,Nao,100,1,2
30000,0.00332800,BucketSort,Nao,1000,1,2
30000,0.19872000,BucketSort,Sim,10,16,2
30000,0.02318400,BucketSort,Sim,100,16,2
30000,0.00322400,BucketSort,Sim,1000,16,2
50000,2.88510500,Insertion Sort,Nao,0,1,2
50000,0.49252600,Insertion Sort,Sim,0,16,2
50000,0.27479600,BucketSort,Nao,10,1,2
50000,0.02969200,BucketSort,Nao,100,1,2
50000,0.00578100,BucketSort,Nao,1000,1,2
50000,0.43024200,BucketSort,Sim,10,16,2
50000,0.05763200,BucketSort,Sim,100,16,2
50000,0.00573900,BucketSort,Sim,1000,16,2
75000,6.40783500,Insertion Sort,Nao,0,1,2
75000,0.99517500,Insertion Sort,Sim,0,16,2
75000,0.62090400,BucketSort,Nao,10,1,2
75000,0.06434300,BucketSort,Nao,100,1,2
75000,0.00983600,BucketSort,Nao,1000,1,2
75000,0.94677400,BucketSort,Sim,10,16,2
75000,0.16418100,BucketSort,Sim,100,16,2
75000,0.01592000,BucketSort,Sim,1000,16,2
100000,11.36072600,Insertion Sort,Nao,0,1,2
100000,1.68933900,Insertion Sort,Sim,0,16,2
100000,1.08989700,BucketSort,Nao,10,1,2
100000,0.11141300,BucketSort,Nao,100,1,2
100000,0.01495100,BucketSort,Nao,1000,1,2
100000,1.63854800,BucketSort,Sim,10,16,2
100000,0.26035900,BucketSort,Sim,100,16,2
100000,0.03520700,BucketSort,Sim,1000,16,2
200000,51.72340300,Insertion Sort,Nao,0,1,2
200000,6.53249400,Insertion Sort,Sim,0,16,2
200000,4.32651200,BucketSort,Nao,10,1,2
200000,0.43448800,BucketSort,Nao,100,1,2
200000,0.04625300,BucketSort,Nao,1000,1,2
200000,6.33948800,BucketSort,Sim,10,16,2
200000,0.94914500,BucketSort,Sim,100,16,2
200000,0.09441900,BucketSort,Sim,1000,16,2
500000,348.37750800,Insertion Sort,Nao,0,1,2
500000,40.46654000,Insertion Sort,Sim,0,16,2
500000,27.03708000,BucketSort,Nao,10,1,2
500000,2.67848200,BucketSort,Nao,100,1,2
500000,0.24398300,BucketSort,Nao,1000,1,2
500000,39.31064800,BucketSort,Sim,10,16,2
500000,5.98328900,BucketSort,Sim,100,16,2
500000,0.56550300,BucketSort,Sim,1000,16,2
750000,786.62213400,Insertion Sort,Nao,0,1,2
750000,91.75849400,Insertion Sort,Sim,0,16,2
750000,60.88910700,BucketSort,Nao,10,1,2
750000,6.00351900,BucketSort,Nao,100,1,2
750000,0.52717400,BucketSort,Nao,1000,1,2
750000,91.19787900,BucketSort,Sim,10,16,2
750000,13.41406900,BucketSort,Sim,100,16,2
750000,1.20684400,BucketSort,Sim,1000,16,2
1000000,1392.33160400,Insertion Sort,Nao,0,1,2
1000000,162.35347200,Insertion Sort,Sim,0,16,2
1000000,140.36427300,BucketSort,Nao,10,1,2
1000000,10.63189900,BucketSort,Nao,100,1,2
1000000,0.91722400,BucketSort,Nao,1000,1,2
1000000,162.91548900,BucketSort,Sim,10,16,2
1000000,23.65323400,BucketSort,Sim,100,16,2
1000000,2.06922200,BucketSort,Sim,1000,16,2
1250000,2190.97810100,Insertion Sort,Nao,0,1,2
1250000,256.02481400,Insertion Sort,Sim,0,16,2
1250000,219.40374800,BucketSort,Nao,10,1,2
1250000,16.62775100,BucketSort,Nao,100,1,2
1250000,1.42145400,BucketSort,Nao,1000,1,2
1250000,268.01768200,BucketSort,Sim,10,16,2
1250000,36.93479000,BucketSort,Sim,100,16,2
1250000,3.12681300,BucketSort,Sim,1000,16,2
1500000,3120.79988200,Insertion Sort,Nao,0,1,2
